idValida,estado,oficina,area,fechaSolicitud,tipoGasto,concepto,montoGasto,fechaCarga,usuarioCargo,validacion,obseValidacion,fechaValidacion,usuarioValidacion,comprobacion,fechaComprobacion,usuarioComprobo,statusValida,Freq,idValidaD,fechaDeposito,montoDeposito,fechaCargaD,usuarioCargoD
188229,COLIMA,Colima,Juridico Proyecto Actual,15/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,15/10/2019,GtoCol2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188229,17/10/2019,200,17/10/2019,Gadmin14
188230,COLIMA,Colima,Juridico Proyecto Actual,15/10/2019,COMPROBABLE FISCALMENTE,GASOLINA,100,15/10/2019,GtoCol2015,ACEPTADO,PAGADO,16/10/2019,Gadmin14,NO,,,,3,188230,16/10/2019,100,16/10/2019,Gadmin14
188231,YUCATAN,Merida,Juridico Proyecto Actual,15/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,250,15/10/2019,GtoYuc2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,18/10/2019,GF20160401,COMPROBADO,1,188231,17/10/2019,250,17/10/2019,Gadmin14
188232,YUCATAN,Merida,Juridico Proyecto Actual,15/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,15/10/2019,GtoYuc2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,18/10/2019,GF20160401,COMPROBADO,1,188232,17/10/2019,200,17/10/2019,Gadmin14
188233,YUCATAN,Merida,Juridico Proyecto Actual,15/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,15/10/2019,GtoYuc2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,18/10/2019,GF20160401,COMPROBADO,1,188233,17/10/2019,200,17/10/2019,Gadmin14
188234,YUCATAN,Merida,Juridico Proyecto Actual,15/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,15/10/2019,GtoYuc2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,18/10/2019,GF20160401,COMPROBADO,1,188234,17/10/2019,200,17/10/2019,Gadmin14
188235,YUCATAN,Merida,Juridico Proyecto Actual,15/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,15/10/2019,GtoYuc2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,18/10/2019,GF20160401,COMPROBADO,1,188235,17/10/2019,200,17/10/2019,Gadmin14
188236,YUCATAN,Merida,Juridico Proyecto Actual,15/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,15/10/2019,GtoYuc2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,18/10/2019,GF20160401,COMPROBADO,1,188236,17/10/2019,200,17/10/2019,Gadmin14
188237,MICHOACAN,Morelia,Juridico Proyecto Actual,15/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,300,15/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188237,17/10/2019,300,17/10/2019,Gadmin14
188239,MICHOACAN,Morelia,Juridico Proyecto Actual,15/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,300,15/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188239,17/10/2019,300,17/10/2019,Gadmin14
188241,MICHOACAN,Morelia,Juridico Proyecto Actual,15/10/2019,REEMBOLSABLE,CLG PARA DEMANDA,208,15/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,19/11/2019,GF20160401,COMPROBADO,1,188241,17/10/2019,208,17/10/2019,Gadmin14
188242,MICHOACAN,Morelia,Juridico Proyecto Actual,15/10/2019,REEMBOLSABLE,INSCRIPCION DE CEDULA HIPOTECARIA,500,15/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,09/12/2019,GF20160401,COMPROBADO,1,188242,17/10/2019,500,17/10/2019,Gadmin14
188243,MICHOACAN,Morelia,Juridico Proyecto Actual,15/10/2019,REEMBOLSABLE,ESCRITURA PARA DEMANDAR,41,15/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,26/11/2019,GF20160401,COMPROBADO,1,188243,17/10/2019,41,17/10/2019,Gadmin14
188244,MICHOACAN,Morelia,Juridico Proyecto Actual,15/10/2019,COMPROBABLE FISCALMENTE,GASOLINA,700,15/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,NO,,,,3,188244,17/10/2019,700,17/10/2019,Gadmin14
188245,MICHOACAN,Morelia,Juridico Proyecto Actual,15/10/2019,COMPROBABLE FISCALMENTE,Casetas,470,15/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,26/11/2019,GF20160401,COMPROBADO,1,188245,17/10/2019,470,17/10/2019,Gadmin14
188246,MICHOACAN,Morelia,Juridico Proyecto Actual,15/10/2019,NO COMPROBABLE FISCALMENTE,Pasajes camión local,300,15/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188246,17/10/2019,300,17/10/2019,Gadmin14
188248,MICHOACAN,Morelia,Juridico Proyecto Actual,15/10/2019,REEMBOLSABLE,ESCRITURA PARA DEMANDAR,1599,15/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,19/11/2019,GF20160401,COMPROBADO,1,188248,17/10/2019,1599,17/10/2019,Gadmin14
188249,MICHOACAN,Morelia,Juridico Proyecto Actual,15/10/2019,REEMBOLSABLE,ESCRITURA PARA DEMANDAR,897,15/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,20/11/2019,GF20160401,COMPROBADO,1,188249,17/10/2019,897,17/10/2019,Gadmin14
188253,CHIAPAS,Tuxtla,Juridico Proyecto Actual,15/10/2019,COMPROBABLE FISCALMENTE,GASOLINA,600,15/10/2019,GtoChs2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,NO,,,,3,188253,17/10/2019,600,17/10/2019,Gadmin14
188254,SONORA,Hermosillo,Juridico Proyecto Actual,15/10/2019,REEMBOLSABLE,COPIA DE ESCRITURA,600,15/10/2019,GtosSon2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,31/10/2019,GF20160401,COMPROBADO,1,188254,17/10/2019,600,17/10/2019,Gadmin14
188255,OAXACA,Tuxtepec,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,300,16/10/2019,GtoOax2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188255,17/10/2019,300,17/10/2019,Gadmin14
188256,OAXACA,Tuxtepec,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,Pasaje taxi (sitio),400,16/10/2019,GtoOax2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188256,17/10/2019,400,17/10/2019,Gadmin14
188257,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,15/10/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,2860,16/10/2019,GtoTlo2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,22/10/2019,GF20160401,COMPROBADO,1,188257,17/10/2019,2860,17/10/2019,Gadmin14
188258,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,15/10/2019,REEMBOLSABLE,CLG PARA REMATE,169,16/10/2019,GtoTlo2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,23/10/2019,GF20160401,COMPROBADO,1,188258,17/10/2019,169,17/10/2019,Gadmin14
188259,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,15/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,150,16/10/2019,GtoTlo2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,22/10/2019,GF20160401,COMPROBADO,1,188259,17/10/2019,150,17/10/2019,Gadmin14
188260,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,15/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,300,16/10/2019,GtoTlo2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,22/10/2019,GF20160401,COMPROBADO,1,188260,17/10/2019,300,17/10/2019,Gadmin14
188261,COLIMA,Colima,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,16/10/2019,GtoCol2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188261,17/10/2019,200,17/10/2019,Gadmin14
188262,COLIMA,Colima,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,16/10/2019,GtoCol2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,30/10/2019,GF20160401,COMPROBADO,1,188262,17/10/2019,200,17/10/2019,Gadmin14
188263,COLIMA,Colima,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,16/10/2019,GtoCol2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188263,17/10/2019,200,17/10/2019,Gadmin14
188264,COLIMA,Colima,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,16/10/2019,GtoCol2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188264,17/10/2019,200,17/10/2019,Gadmin14
188265,COLIMA,Colima,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,16/10/2019,GtoCol2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188265,17/10/2019,200,17/10/2019,Gadmin14
188266,COLIMA,Colima,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,16/10/2019,GtoCol2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188266,17/10/2019,200,17/10/2019,Gadmin14
188267,COLIMA,Colima,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,16/10/2019,GtoCol2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188267,17/10/2019,200,17/10/2019,Gadmin14
188268,NAYARIT,Tepic,Juridico Proyecto Actual,16/10/2019,REEMBOLSABLE,CLG PARA REMATE,231,16/10/2019,GtoNay2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,29/10/2019,GF20160401,COMPROBADO,1,188268,17/10/2019,231.04,17/10/2019,Gadmin14
188269,NAYARIT,Tepic,Juridico Proyecto Actual,16/10/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,1500,16/10/2019,GtoNay2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,24/10/2019,GF20160401,COMPROBADO,1,188269,17/10/2019,1500,17/10/2019,Gadmin14
188270,SINALOA,Culican,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,COPIAS SIMPLES EXPEDIENTE,620,16/10/2019,GtoSin2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,23/10/2019,GF20160401,COMPROBADO,1,188270,17/10/2019,620,17/10/2019,Gadmin14
188271,SINALOA,Mazatlan,Juridico Proyecto Actual,16/10/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),ESCRITURA PARA DEMANDAR,232,16/10/2019,GtoSin2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188271,17/10/2019,232,17/10/2019,Gadmin14
188272,SINALOA,Mazatlan,Juridico Proyecto Actual,16/10/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),ESCRITURA PARA DEMANDAR,232,16/10/2019,GtoSin2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188272,17/10/2019,232,17/10/2019,Gadmin14
188273,SINALOA,Mazatlan,Juridico Proyecto Actual,16/10/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),ESCRITURA PARA DEMANDAR,232,16/10/2019,GtoSin2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188273,17/10/2019,232,17/10/2019,Gadmin14
188274,HIDALGO,Pachuca,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),160,16/10/2019,GtoHgo12015,ACEPTADO,PAGADO,21/10/2019,Gadmin14,SI,23/10/2019,GF20160401,COMPROBADO,1,188274,21/10/2019,160,21/10/2019,Gadmin14
188275,HIDALGO,Pachuca,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),120,16/10/2019,GtoHgo12015,ACEPTADO,PAGADO,21/10/2019,Gadmin14,SI,23/10/2019,GF20160401,COMPROBADO,1,188275,21/10/2019,120,21/10/2019,Gadmin14
188276,HIDALGO,Pachuca,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),200,16/10/2019,GtoHgo12015,ACEPTADO,PAGADO,21/10/2019,Gadmin14,SI,23/10/2019,GF20160401,COMPROBADO,1,188276,21/10/2019,200,21/10/2019,Gadmin14
188277,HIDALGO,Pachuca,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),250,16/10/2019,GtoHgo12015,ACEPTADO,PAGADO,21/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188277,21/10/2019,250,21/10/2019,Gadmin14
188278,HIDALGO,Pachuca,Juridico Proyecto Actual,16/10/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),150,16/10/2019,GtoHgo12015,ACEPTADO,PAGADO,21/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188278,21/10/2019,150,21/10/2019,Gadmin14
188279,HIDALGO,Pachuca,Juridico Proyecto Actual,15/10/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),400,16/10/2019,GtoHgo12015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,21/10/2019,GF20160401,COMPROBADO,1,188279,17/10/2019,400,17/10/2019,Gadmin14
188280,HIDALGO,Pachuca,Juridico Proyecto Actual,15/10/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),180,16/10/2019,GtoHgo12015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,21/10/2019,GF20160401,COMPROBADO,1,188280,17/10/2019,180,17/10/2019,Gadmin14
188281,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,REEMBOLSABLE,CLG PARA DEMANDA,506,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,19/11/2019,GF20160401,COMPROBADO,1,188281,17/10/2019,506,17/10/2019,Gadmin14
188282,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,COMPROBABLE FISCALMENTE,GASOLINA,1100,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,NO,,,,3,188282,17/10/2019,1100,17/10/2019,Gadmin14
188283,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,COMPROBABLE FISCALMENTE,Casetas,800,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,16/12/2019,GF20160401,COMPROBADO,1,188283,17/10/2019,800,17/10/2019,Gadmin14
188284,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,100,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188284,17/10/2019,100,17/10/2019,Gadmin14
188285,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,220,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188285,17/10/2019,220,17/10/2019,Gadmin14
188286,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,REEMBOLSABLE,CLG PARA REMATE,253,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,14/11/2019,GF20160401,COMPROBADO,1,188286,17/10/2019,253,17/10/2019,Gadmin14
188287,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,REEMBOLSABLE,CLG PARA REMATE,253,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,14/11/2019,GF20160401,COMPROBADO,1,188287,17/10/2019,253,17/10/2019,Gadmin14
188288,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,COMPROBABLE FISCALMENTE,GASOLINA,500,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,NO,,,,3,188288,17/10/2019,500,17/10/2019,Gadmin14
188289,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,COMPROBABLE FISCALMENTE,Casetas,420,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,26/11/2019,GF20160401,COMPROBADO,1,188289,17/10/2019,420,17/10/2019,Gadmin14
188290,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,100,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,25/10/2019,Gadmin14,SI,29/10/2019,GF20160401,COMPROBADO,1,188290,25/10/2019,100,25/10/2019,Gadmin14
188291,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,100,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,25/10/2019,Gadmin14,SI,29/10/2019,GF20160401,COMPROBADO,1,188291,25/10/2019,100,25/10/2019,Gadmin14
188292,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,COMPROBABLE FISCALMENTE,GASOLINA,900,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,NO,,,,3,188292,17/10/2019,900,17/10/2019,Gadmin14
188293,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,COMPROBABLE FISCALMENTE,Casetas,510,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,14/11/2019,GF20160401,COMPROBADO,1,188293,17/10/2019,510,17/10/2019,Gadmin14
188294,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,100,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188294,17/10/2019,100,17/10/2019,Gadmin14
188295,MICHOACAN,Morelia,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,110,17/10/2019,GtoMic2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188295,17/10/2019,110,17/10/2019,Gadmin14
188296,SINALOA,CULICAN,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,COPIA DE ESCRITURA,290,17/10/2019,GtoSin2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,23/10/2019,GF20160401,COMPROBADO,1,188296,17/10/2019,290,17/10/2019,Gadmin14
188297,SINALOA,CULICAN,Juridico Proyecto Actual,17/10/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),ESCRITURA PARA DEMANDAR,232,17/10/2019,GtoSin2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188297,17/10/2019,232,17/10/2019,Gadmin14
188298,SINALOA,CULICAN,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,COPIA DE ESCRITURA,280,17/10/2019,GtoSin2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,23/10/2019,GF20160401,COMPROBADO,1,188298,17/10/2019,280,17/10/2019,Gadmin14
188299,SINALOA,CULICAN,Juridico Proyecto Actual,17/10/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),ESCRITURA PARA DEMANDAR,232,17/10/2019,GtoSin2015,ACEPTADO,PAGADO,17/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188299,17/10/2019,232,17/10/2019,Gadmin14
188300,OAXACA,Oaxaca,Juridico Proyecto Actual,17/10/2019,REEMBOLSABLE,COPIA DE ESCRITURA,100,17/10/2019,GtoOax2015,ACEPTADO,PAGADO,22/10/2019,Gadmin14,SI,13/11/2019,GF20160401,COMPROBADO,1,188300,22/10/2019,100,22/10/2019,Gadmin14
188315,COLIMA,Colima,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,COPIAS SIMPLES EXPEDIENTE,262,17/10/2019,GtoCol2015,ACEPTADO,PAGADO,22/10/2019,Gadmin14,SI,30/10/2019,GF20160401,COMPROBADO,1,188315,22/10/2019,262,22/10/2019,Gadmin14
188316,COLIMA,Colima,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,COPIAS SIMPLES EXPEDIENTE,252,17/10/2019,GtoCol2015,ACEPTADO,PAGADO,22/10/2019,Gadmin14,SI,30/10/2019,GF20160401,COMPROBADO,1,188316,22/10/2019,252,22/10/2019,Gadmin14
188317,COLIMA,Colima,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,17/10/2019,GtoCol2015,ACEPTADO,PAGADO,22/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188317,22/10/2019,200,22/10/2019,Gadmin14
188318,COLIMA,Colima,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,17/10/2019,GtoCol2015,ACEPTADO,PAGADO,22/10/2019,Gadmin14,SI,25/10/2019,GF20160401,COMPROBADO,1,188318,22/10/2019,200,22/10/2019,Gadmin14
188319,COLIMA,Colima,Juridico Proyecto Actual,17/10/2019,COMPROBABLE FISCALMENTE,GASOLINA,50,17/10/2019,GtoCol2015,ACEPTADO,PAGADO,21/10/2019,Gadmin14,NO,,,,3,188319,21/10/2019,50,21/10/2019,Gadmin14
188320,COLIMA,Colima,Juridico Proyecto Actual,17/10/2019,COMPROBABLE FISCALMENTE,GASOLINA,50,17/10/2019,GtoCol2015,ACEPTADO,PAGADO,21/10/2019,Gadmin14,NO,,,,3,188320,21/10/2019,50,21/10/2019,Gadmin14
188321,HIDALGO,Pachuca,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,Pasajes camión local,140,17/10/2019,GtoHgo12015,ACEPTADO,PAGADO,22/10/2019,Gadmin14,SI,24/10/2019,GF20160401,COMPROBADO,1,188321,22/10/2019,140,22/10/2019,Gadmin14
188322,HIDALGO,Pachuca,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),350,17/10/2019,GtoHgo12015,ACEPTADO,PAGADO,22/10/2019,Gadmin14,SI,24/10/2019,GF20160401,COMPROBADO,1,188322,22/10/2019,350,22/10/2019,Gadmin14
188323,HIDALGO,Pachuca,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,Pasajes camión local,80,17/10/2019,GtoHgo12015,ACEPTADO,PAGADO,22/10/2019,Gadmin14,SI,24/10/2019,GF20160401,COMPROBADO,1,188323,22/10/2019,80,22/10/2019,Gadmin14
188324,HIDALGO,Pachuca,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),160,17/10/2019,GtoHgo12015,ACEPTADO,PAGADO,22/10/2019,Gadmin14,SI,24/10/2019,GF20160401,COMPROBADO,1,188324,22/10/2019,160,22/10/2019,Gadmin14
188325,HIDALGO,Pachuca,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),60,17/10/2019,GtoHgo12015,ACEPTADO,PAGADO,22/10/2019,Gadmin14,SI,24/10/2019,GF20160401,COMPROBADO,1,188325,22/10/2019,60,22/10/2019,Gadmin14
188326,HIDALGO,Pachuca,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),160,17/10/2019,GtoHgo12015,ACEPTADO,PAGADO,22/10/2019,Gadmin14,SI,24/10/2019,GF20160401,COMPROBADO,1,188326,22/10/2019,160,22/10/2019,Gadmin14
188327,HIDALGO,Pachuca,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,150,17/10/2019,GtoHgo12015,ACEPTADO,PAGADO,22/10/2019,Gadmin14,SI,24/10/2019,GF20160401,COMPROBADO,1,188327,22/10/2019,150,22/10/2019,Gadmin14
188328,HIDALGO,Pachuca,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,150,17/10/2019,GtoHgo12015,ACEPTADO,PAGADO,22/10/2019,Gadmin14,SI,24/10/2019,GF20160401,COMPROBADO,1,188328,22/10/2019,150,22/10/2019,Gadmin14
188329,HIDALGO,Pachuca,Juridico Proyecto Actual,17/10/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,150,17/10/2019,GtoHgo12015,ACEPTADO,PAGADO,22/10/2019,Gadmin14,SI,24/10/2019,GF20160401,COMPROBADO,1,188329,22/10/2019,150,22/10/2019,Gadmin14
